"subject" "activity" "TimeBodyAccelerometerStd.X" "TimeBodyAccelerometerStd.Y" "TimeBodyAccelerometerStd.Z" "TimeGravityAccelerometerStd.X" "TimeGravityAccelerometerStd.Y" "TimeGravityAccelerometerStd.Z" "TimeBodyAccelerometerJerkStd.X" "TimeBodyAccelerometerJerkStd.Y" "TimeBodyAccelerometerJerkStd.Z" "TimeBodyGyroscopeStd.X" "TimeBodyGyroscopeStd.Y" "TimeBodyGyroscopeStd.Z" "TimeBodyGyroscopeJerkStd.X" "TimeBodyGyroscopeJerkStd.Y" "TimeBodyGyroscopeJerkStd.Z" "TimeBodyAccelerometerMagnitudeStd" "TimeGravityAccelerometerMagnitudeStd" "TimeBodyAccelerometerJerkMagnitudeStd" "TimeBodyGyroscopeMagnitudeStd" "TimeBodyGyroscopeJerkMagnitudeStd" "FrequencyBodyAccelerometerStd.X" "FrequencyBodyAccelerometerStd.Y" "FrequencyBodyAccelerometerStd.Z" "FrequencyBodyAccelerometerJerkStd.X" "FrequencyBodyAccelerometerJerkStd.Y" "FrequencyBodyAccelerometerJerkStd.Z" "FrequencyBodyGyroscopeStd.X" "FrequencyBodyGyroscopeStd.Y" "FrequencyBodyGyroscopeStd.Z" "FrequencyBodyAccelerometerMagnitudeStd" "FrequencyBodyAccelerometerJerkMagnitudeStd" "FrequencyBodyGyroscopeMagnitudeStd" "FrequencyBodyGyroscopeJerkMagnitudeStd"
7 "WALKING_UPSTAIRS" -0.29487297445098 -0.32616002254902 -0.145665025639216 -0.932823053333333 -0.939774255490196 -0.881675909607843 -0.415153115882353 -0.519897595686274 -0.60780843627451 -0.363853236862745 -0.572996820784314 -0.348980051411765 -0.616812659215686 -0.671243739607843 -0.682184175686275 -0.33474460745098 -0.33474460745098 -0.471265710980392 -0.418144852156863 -0.67642807254902 -0.279870086215686 -0.341025552941176 -0.124912269443137 -0.426974025686275 -0.53419130254902 -0.631919608823529 -0.368636961470588 -0.579964614705882 -0.393062890647059 -0.415307106666667 -0.497441363137255 -0.444994481882353 -0.704090967843137
8 "LAYING" -0.94304121537037 -0.93489116 -0.932491454407407 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.91325033 -0.91325033 -0.962954517222222 -0.932470764444444 -0.969029111666667 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.917257979425926 -0.963791094259259 -0.93678697 -0.971793279814815
8 "SITTING" -0.979026152391304 -0.927331997021739 -0.939553030217391 -0.966757967173913 -0.937462301369565 -0.935475331521739 -0.985188753695652 -0.980784606086957 -0.985285807173913 -0.984524052826087 -0.97150069673913 -0.959623548478261 -0.993264647391304 -0.98887627673913 -0.985241405434783 -0.929943615630435 -0.929943615630435 -0.980667377391304 -0.953001632173913 -0.986756670869565 -0.978256730652174 -0.923829969347826 -0.933889846521739 -0.986913610652174 -0.983038783478261 -0.986185349347826 -0.985339301521739 -0.96892443326087 -0.962632253913044 -0.93172124 -0.97932021173913 -0.953251156521739 -0.986147262608696
8 "STANDING" -0.988815418148148 -0.938479429074074 -0.926065255185185 -0.987690217222222 -0.958904114074074 -0.918293913703704 -0.989198879814815 -0.976442140740741 -0.982610899259259 -0.972990379814815 -0.969421045555556 -0.974118322407407 -0.981573085740741 -0.985508765185185 -0.989270900740741 -0.937187185222222 -0.937187185222222 -0.979932239074074 -0.95322478962963 -0.982460332222222 -0.98918374962963 -0.936231722777778 -0.919744963888889 -0.990414086851852 -0.97858173 -0.984465744444444 -0.974200997592593 -0.968055495925926 -0.975976456111111 -0.938628186322222 -0.979135440925926 -0.954119826296296 -0.981832336296296
8 "WALKING" -0.173605736002083 0.380782052708333 -0.1420885318125 -0.974752050208333 -0.956781505625 -0.956640104791667 -0.2586886278125 0.233987544458333 -0.383200596479167 -0.1992097184375 -0.2119972775 -0.0754447842395833 -0.2460827504375 -0.428055700208333 -0.388446971666667 -0.1804072826 -0.1804072826 -0.184571053979167 -0.238746703958333 -0.502957255416667 -0.148386858858333 0.32484493125 -0.158437341970833 -0.271448185291667 0.315883536479167 -0.4044825094375 -0.234252005895833 -0.1908057215 -0.1429742348125 -0.360818978541667 -0.276436130125 -0.327459577895833 -0.581240190833333
8 "WALKING_DOWNSTAIRS" 0.0241393473736842 0.343826273105263 0.1337170395 -0.945766561578947 -0.941580934473684 -0.897190012631579 0.250143724521053 0.288140718789474 -0.0135136269 -0.258430885531579 0.0243131207736842 -0.129565242710526 -0.267887897328947 -0.0704526510842105 -0.1896044435 0.131337867236842 0.131337867236842 0.2534082561 -0.0466291872078947 -0.157484866842105 -0.0260463260078947 0.232184078052632 0.0214914840105263 0.172658982065789 0.273943791773684 -0.0846674186842105 -0.302735102631579 -0.0461356322868421 -0.268253406210526 -0.156141093578947 0.134734731236842 -0.255590314210526 -0.26298447
8 "WALKING_UPSTAIRS" -0.171712174634146 0.348768733170732 0.121187278790244 -0.926673287804878 -0.931032068536585 -0.876168930487805 -0.186618895268293 -0.0123501104926829 -0.447518179097561 -0.367428367219512 -0.0666980861414634 0.337526477436585 -0.40507069195122 -0.424675673414634 -0.430366658780488 -0.227200254219512 -0.227200254219512 -0.228296364146341 -0.109327923829268 -0.493975031707317 -0.175284990170732 0.30540146 0.133766193578049 -0.24733661795122 -0.0700821464439024 -0.508248316829268 -0.409955580780488 -0.0478802512585366 0.263202878429268 -0.409282851707317 -0.379266499780488 -0.183325647134146 -0.575733290731707
9 "LAYING" -0.94233309 -0.9162927764 -0.9407072854 -0.9218210626 -0.9699944882 -0.9712046902 -0.9647404702 -0.9639966798 -0.958562455 -0.9422465098 -0.9266185314 -0.9615953704 -0.945329035 -0.9621702422 -0.9770761602 -0.91512680016 -0.91512680016 -0.9550268052 -0.8985578738 -0.9528015598 -0.9409810272 -0.9128367508 -0.9419711636 -0.9686013042 -0.966634136 -0.9597147176 -0.9463891504 -0.9231319366 -0.965686312 -0.921929738394 -0.9550947122 -0.9034005814 -0.9522904702
9 "SITTING" -0.9572277914 -0.875141405 -0.83200187268 -0.9552804062 -0.94645197 -0.88585411242 -0.9645358564 -0.9567775448 -0.9618894376 -0.9590200492 -0.9191882264 -0.9301768338 -0.9645323452 -0.9719274472 -0.9687388914 -0.8637564342 -0.8637564342 -0.9517802432 -0.9066063206 -0.9663610734 -0.956903459 -0.86761360746 -0.818001834824 -0.9666604036 -0.9585229866 -0.9649413418 -0.9618360162 -0.910583361 -0.9341874784 -0.8691725114 -0.9493949814 -0.9064712292 -0.9659970148
9 "STANDING" -0.975741252444444 -0.938635759333333 -0.919295805777778 -0.989103160444444 -0.972573867555556 -0.932245295111111 -0.969973398888889 -0.963849332888889 -0.970584264666667 -0.921990612 -0.946046640444444 -0.939889737333333 -0.949105691555556 -0.975036530444444 -0.969726483555556 -0.936105010444444 -0.936105010444444 -0.963764177777778 -0.908291403111111 -0.965287050888889 -0.977579248444444 -0.938790016888889 -0.913896832222222 -0.971278823333333 -0.968234579555556 -0.972588748666667 -0.924738576444444 -0.941950576888889 -0.944942811777778 -0.940265546444444 -0.963593159555556 -0.910909659555556 -0.964770799111111
9 "WALKING" -0.238353562692308 -0.201696960826923 -0.0579636469030769 -0.980971973653846 -0.971242423076923 -0.955523995576923 -0.206733787961538 -0.276929933846154 -0.409764526153846 -0.476163506730769 -0.467054167884615 -0.265683521346154 -0.526985309038462 -0.549200228076923 -0.457881494038462 -0.37942877 -0.37942877 -0.317113487115385 -0.489725811538462 -0.599866472692308 -0.218019977423077 -0.223972558596154 -0.0337965256573077 -0.170228340134423 -0.228380473480769 -0.419104362884615 -0.507404512692308 -0.490990336346154 -0.342367223269231 -0.513891953269231 -0.322337536730769 -0.562714528653846 -0.624351923653846
9 "WALKING_DOWNSTAIRS" 0.213392270547619 -0.208310705504762 -0.00771530035714285 -0.952141220714286 -0.936306558809524 -0.876641297380952 0.017623342197619 -0.3094424725 -0.359513362761905 -0.396429197952381 -0.340765233142857 -0.279685150191905 -0.509669314047619 -0.448602451190476 -0.417239550952381 0.265120131365238 0.265120131365238 0.039907818552381 -0.322331464761905 -0.455855425238095 0.250488758869048 -0.273561385142857 -0.0349494927142857 0.00938224337142857 -0.355981821428571 -0.425377408333333 -0.423558773952381 -0.364282565714286 -0.356561471714286 0.0888671674047619 0.0705526138333333 -0.424170737142857 -0.485158906904762
9 "WALKING_UPSTAIRS" -0.36144437755102 -0.302206203816327 -0.253434083542857 -0.954383557142857 -0.901317321632653 -0.89407107877551 -0.335291644693878 -0.586147012244898 -0.647296002040816 -0.343976630734694 -0.400859067959184 -0.138176481058776 -0.660419534285714 -0.708604774693878 -0.65711420122449 -0.400222037142857 -0.400222037142857 -0.445485397959184 -0.425839761428571 -0.748651255510204 -0.369815777346939 -0.297641062755102 -0.244081808302041 -0.327421989591837 -0.590112916530612 -0.677831082857143 -0.361626377102041 -0.352033091612245 -0.165554554220408 -0.509929461428571 -0.484935752040816 -0.456841325204082 -0.787781590816326
10 "LAYING" -0.968283685 -0.946454302068966 -0.95947148637931 -0.954531941896552 -0.966701156034483 -0.963045642431035 -0.978007466724138 -0.966930793448276 -0.976256662586207 -0.961713199827586 -0.953660207586207 -0.971940597413793 -0.965900578103448 -0.966621040344828 -0.983949302758621 -0.940301654482759 -0.940301654482759 -0.967556980689655 -0.927471165517241 -0.959632931551724 -0.96796803862069 -0.946229148258621 -0.959813667810345 -0.978904364137931 -0.968120692241379 -0.978582339137931 -0.96454456637931 -0.953453496551724 -0.975298797068965 -0.944304974655172 -0.965377553448276 -0.933701315344828 -0.960772875517241
10 "SITTING" -0.982901825925926 -0.917979529962963 -0.967826981666667 -0.973128354074074 -0.935690006481481 -0.966898520555556 -0.988946414074074 -0.980756789814815 -0.988255803703704 -0.988873097222222 -0.984373304814815 -0.960445962037037 -0.992326657222222 -0.992584494814815 -0.990259813148148 -0.939669591481481 -0.939669591481481 -0.985209856296296 -0.963064577592593 -0.991696196481481 -0.982242427777778 -0.912838063018519 -0.966121042592593 -0.989550917407407 -0.982045591111111 -0.98911086 -0.989712360740741 -0.983579646666667 -0.962418559814815 -0.941511952777778 -0.983266741481482 -0.962459956111111 -0.991409100925926
10 "STANDING" -0.978403481818182 -0.919561843409091 -0.941271440454545 -0.991259485 -0.975410724090909 -0.959579657727273 -0.964311490454545 -0.941328663409091 -0.9764306 -0.929895057954545 -0.958861164090909 -0.953681099545455 -0.950367548409091 -0.976445016590909 -0.969051030681818 -0.937264537954545 -0.937264537954545 -0.952058214545455 -0.920486810227273 -0.964409410454545 -0.982949246136364 -0.921860476590909 -0.938098683181818 -0.968612135909091 -0.944847393636364 -0.979428729090909 -0.932273942727273 -0.958399857954545 -0.958901257272727 -0.945048242954545 -0.952105964545455 -0.922961550454545 -0.965055815454545
10 "WALKING" -0.178709734396226 -0.0227431651698113 -0.395645072075472 -0.974435158113208 -0.971114719811321 -0.957862728301887 -0.0521991013207547 0.0750804952113207 -0.511662905849057 -0.414205475283019 -0.250853318679245 -0.174524868603774 -0.366063723207547 -0.509683327924528 -0.329079492641509 -0.185602396067925 -0.185602396067925 0.037608338009434 -0.402025135660377 -0.501027916603774 -0.206366497226415 -0.129775706316981 -0.435304215660377 -0.0791518267107547 0.0484867672264151 -0.558512650188679 -0.458292932830189 -0.204392821584906 -0.273292866226415 -0.370471943962264 0.0502087634986792 -0.499759796981132 -0.517675799056604
10 "WALKING_DOWNSTAIRS" 0.295733547631579 0.00407915363157895 -0.183557562032895 -0.939267613157895 -0.937003823684211 -0.902085224736842 0.223275806105263 -0.105020355562895 -0.318188417289474 -0.304745377026316 -0.311407525263158 -0.0353021837 -0.416986139210526 -0.471650977631579 -0.227137389605263 0.156998205421053 0.156998205421053 0.110877231263158 -0.280382850552632 -0.494105756315789 0.324957743157895 -0.0633337717526316 -0.268686170263158 0.156912678626316 -0.153355802565789 -0.396147929736842 -0.339514358157895 -0.343237004473684 -0.1503916379 -0.0616742840815789 0.0380266696789474 -0.387780104447368 -0.544988519210526
10 "WALKING_UPSTAIRS" -0.161591924234043 -0.00555287692765957 -0.0738744931340426 -0.959216072340425 -0.937039417446809 -0.864745838297872 -0.187220175510638 -0.177803083425532 -0.607520480212766 -0.308534708121277 0.0411724668680851 -0.320509332297872 -0.427291343617021 -0.60462905787234 -0.482244799361702 -0.211537480214383 -0.211537480214383 -0.226010197889362 -0.113062673542979 -0.618272355319149 -0.171957349438298 -0.051628469647234 -0.0342347233914894 -0.247598320858298 -0.202796129097872 -0.662894135319149 -0.34130162006383 0.171735785297872 -0.403822082765957 -0.361437534680851 -0.334365043829787 -0.166969377765957 -0.67129056212766
11 "LAYING" -0.98477733 -0.972196873859649 -0.971311176842105 -0.97956560245614 -0.990765579649123 -0.984192606315789 -0.985259108596491 -0.972777455263158 -0.982111784210526 -0.980836884561403 -0.982442644035088 -0.959897432807018 -0.981724838421053 -0.990845724736842 -0.986549063333333 -0.972891829473684 -0.972891829473684 -0.976504858596491 -0.954713182807018 -0.984476476666667 -0.985322211929825 -0.973589287368421 -0.971668077017544 -0.987122678245614 -0.973486716315789 -0.983302949122807 -0.982424585438596 -0.982660631754386 -0.963183902982456 -0.976037695614035 -0.975126531403509 -0.954849053508772 -0.983569468245614
11 "SITTING" -0.982796562075472 -0.921402118113208 -0.968370181886792 -0.988069341132075 -0.949792572075472 -0.971661610754717 -0.980335163584906 -0.966766643396226 -0.983441609622641 -0.988164911509434 -0.982249040188679 -0.95284431245283 -0.990501518301887 -0.988554820188679 -0.981016044716981 -0.944581826415094 -0.944581826415094 -0.974511726792453 -0.959964488301887 -0.986256664716981 -0.983389810188679 -0.920047161698113 -0.967884390943396 -0.981607942075472 -0.968421475660377 -0.984349606792453 -0.989189512641509 -0.982137919056604 -0.956802766792453 -0.948521986037736 -0.972289134150943 -0.960711241886792 -0.985607229245283
11 "STANDING" -0.994978878723404 -0.964173331702128 -0.986382712765957 -0.994529398085106 -0.981047828723404 -0.989433253617021 -0.992527404255319 -0.979428279574468 -0.990132989574468 -0.980242494680851 -0.994210471914894 -0.980636664893617 -0.986690403617021 -0.995571631276596 -0.990663218510638 -0.98030536893617 -0.98030536893617 -0.988853960638298 -0.977071437446808 -0.992579166595745 -0.995573762978723 -0.96350679 -0.985958517446809 -0.993414564042553 -0.981185823617021 -0.990378149574468 -0.981009115744681 -0.994353086595745 -0.98230878106383 -0.981503969574468 -0.98802123106383 -0.977437710851064 -0.992277468510638
11 "WALKING" -0.422842071864407 -0.0522120750440678 -0.530626311355932 -0.98110101440678 -0.966240553559322 -0.960852684067797 -0.428516343559322 -0.181419230254237 -0.720654731186441 -0.596346930847458 -0.499625287288136 -0.434178202542373 -0.541616397118644 -0.737993755932203 -0.551079942542373 -0.487735915084746 -0.487735915084746 -0.403141284745763 -0.558362783220339 -0.753671416101695 -0.433703311525424 -0.0966068285372881 -0.523093394915254 -0.45394304 -0.170177403123729 -0.747564612033898 -0.623150268983051 -0.453663184067797 -0.498554639491525 -0.584455992033898 -0.41744681559322 -0.59974543779661 -0.773574064745763
11 "WALKING_DOWNSTAIRS" 0.142456557034783 0.0708122725543478 -0.324026938043478 -0.954497498695652 -0.926310469565217 -0.925814906086956 -0.0834212653347826 -0.126816662141304 -0.579710482173913 -0.374069023580435 -0.495911719565217 -0.318959594782609 -0.53437494826087 -0.684593318695652 -0.480559152608696 0.0507743652521739 0.0507743652521739 -0.127017223413043 -0.339349828493478 -0.677750588478261 0.179906764395652 0.0262777181065217 -0.348626581521739 -0.12834163051087 -0.130443829826087 -0.628902742826087 -0.397722757934783 -0.481127494565217 -0.397220471086957 -0.137123060369565 -0.173661753717391 -0.380559426947826 -0.714229669347826
11 "WALKING_UPSTAIRS" -0.238802959018519 -0.103167501868519 -0.203369399185185 -0.953463105740741 -0.924360832962963 -0.906933171111111 -0.452961683518519 -0.428119229814815 -0.785359167222222 -0.501331630185185 -0.28204453962963 -0.694658851666667 -0.660431336111111 -0.809459436666667 -0.777173388518518 -0.289592148148148 -0.289592148148148 -0.490485807222222 -0.377909862407407 -0.80112703962963 -0.198733655611111 -0.0885048145574074 -0.113701770190741 -0.458255021296296 -0.437276328518518 -0.803845087037037 -0.517811645740741 -0.153787850538889 -0.729928728518519 -0.376027878888889 -0.513703461481481 -0.381223382777778 -0.822428718888889
12 "LAYING" -0.95531868 -0.949072009333333 -0.9483338435 -0.936458309333333 -0.974396492666667 -0.9596439555 -0.969276283333333 -0.962639526833333 -0.970629308166667 -0.966090742 -0.953873893833333 -0.950157442166667 -0.9671982025 -0.965900370833333 -0.969953929666667 -0.936542686833333 -0.936542686833333 -0.962580915166667 -0.935725715833333 -0.962012018333333 -0.955207641833333 -0.9506400405 -0.948380833666667 -0.972820011166667 -0.964703656833333 -0.972713844666667 -0.969254585333333 -0.955343675666667 -0.956424382333333 -0.942133255166667 -0.961653004 -0.940373827666667 -0.961911612333333
12 "SITTING" -0.982568781960784 -0.92858124 -0.939661889019608 -0.985203642352941 -0.963641979215686 -0.956208629607843 -0.976494200784314 -0.964047461568627 -0.97911346627451 -0.974425351960784 -0.960497127647059 -0.951552533137255 -0.977329927254902 -0.979347830784314 -0.977138953921569 -0.947517100196078 -0.947517100196078 -0.972745892745098 -0.946769241568627 -0.978260535882353 -0.98399947745098 -0.926033975686275 -0.935916958235294 -0.977980349019608 -0.966538919607843 -0.981408871764706 -0.976339901372549 -0.959040695686274 -0.954769877647059 -0.950647188823529 -0.972951443333333 -0.948460978823529 -0.979256387058824
12 "STANDING" -0.981243992459016 -0.923140254098361 -0.920684800114754 -0.985314210491803 -0.970482614590164 -0.939534099016393 -0.972440195081967 -0.953203115409836 -0.975556976885246 -0.883655251803279 -0.941469207540984 -0.950364757540984 -0.955415641803279 -0.971195487377049 -0.973689389672131 -0.935232945245902 -0.935232945245902 -0.962678857213115 -0.852271618032787 -0.961923171967213 -0.983647207377049 -0.922852028360656 -0.914189183770492 -0.975581439016393 -0.95666634442623 -0.978792832786885 -0.884385204098361 -0.938529853770492 -0.954335764426229 -0.939741929016393 -0.964145595245902 -0.850033171967213 -0.962909739016393
12 "WALKING" -0.128898533096 -0.122783290008 -0.4106060626 -0.97911312 -0.9646191738 -0.9502762272 -0.01350661106 -0.089404968585 -0.512276838 -0.5462634706 -0.4494013978 -0.35017028664 -0.3908072382 -0.581290691 -0.4806421996 -0.23697286882 -0.23697286882 -0.02028505044 -0.4132083408 -0.5488904506 -0.160707260634 -0.20851528006 -0.4521466944 -0.03105929456 -0.094056408433 -0.5314863218 -0.5931428818 -0.4437983296 -0.4222565212 -0.4088962994 -0.013953908696 -0.4948022154 -0.5649340126
12 "WALKING_DOWNSTAIRS" 0.0424084916086956 0.11083534373913 -0.425017413478261 -0.959504017391304 -0.94329842826087 -0.935399348043478 0.00631914373913043 0.0629216671304348 -0.498655793478261 -0.362143061643478 -0.47628774326087 -0.337806681456522 -0.278608163891304 -0.517479109130435 -0.365232197456522 0.0972608274652174 0.0972608274652174 0.0655781271934783 -0.32045862629 -0.452449935 0.0483347068913043 0.016749510173913 -0.48739012673913 -0.072311431676087 0.0515123126413043 -0.544461425869565 -0.4223632375 -0.518923134565217 -0.448512990434783 -0.105124972078261 0.0420631251108696 -0.423553971956522 -0.486780424347826
12 "WALKING_UPSTAIRS" -0.290149192307692 -0.103818259823077 -0.436697425576923 -0.960246289807692 -0.941378352307692 -0.938071183269231 -0.359856972115385 -0.311328991057692 -0.719336352692308 -0.526659296134615 -0.522949798269231 -0.349614606153846 -0.549999188461539 -0.761195612692308 -0.606412096538462 -0.285844036153846 -0.285844036153846 -0.329827968269231 -0.525686949063462 -0.713406712307692 -0.278929748076923 -0.130175559028846 -0.418599992115385 -0.39060122 -0.335926381307692 -0.750114855961538 -0.5604629635 -0.483918390576923 -0.396095719423077 -0.395285130961538 -0.346565141730769 -0.564435086711538 -0.733130764423077
13 "LAYING" -0.968891989354839 -0.950947949516129 -0.950392995483871 -0.957875244677419 -0.975948136290323 -0.959892863709677 -0.98541995 -0.980152342903226 -0.983070657419355 -0.972143470322581 -0.96270462 -0.967350513709677 -0.981404742903226 -0.978854747419355 -0.989801549193548 -0.947944746612903 -0.947944746612903 -0.980066243387097 -0.944687480967742 -0.975113305645161 -0.966960088387097 -0.947462328225806 -0.945852135806452 -0.98707817516129 -0.981394261612903 -0.983670049354839 -0.973446792419355 -0.959944126451613 -0.969797214516129 -0.949431319193548 -0.978044349516129 -0.946133432096774 -0.972798632258065
13 "SITTING" -0.989546275306122 -0.938967741632653 -0.938641215510204 -0.981379112653061 -0.951353064693878 -0.930979556938776 -0.992827264081633 -0.984267557755102 -0.987612090204082 -0.985844263265306 -0.979668456122449 -0.966896414285714 -0.991371016938775 -0.991773350204082 -0.989861382040816 -0.937935738571429 -0.937935738571429 -0.988813098163265 -0.963940591428571 -0.991414934897959 -0.989410582653061 -0.933666502510204 -0.934189007346939 -0.99368217 -0.985908120408163 -0.988612100204082 -0.986714694081633 -0.97827070877551 -0.969451754693878 -0.938529931020408 -0.988332303469388 -0.96426809755102 -0.991219445918367
13 "STANDING" -0.991020759298246 -0.949422439473684 -0.967538031754386 -0.992232401754386 -0.974681225789474 -0.976827157368421 -0.987636104210526 -0.977704172105263 -0.986926242631579 -0.955577395789474 -0.971721755964912 -0.973436596140351 -0.978465124561404 -0.980982661403509 -0.985177042982456 -0.968519673859649 -0.968519673859649 -0.981865616666667 -0.944980198421053 -0.976197659649123 -0.991817705263158 -0.947179813157895 -0.964048080877193 -0.988185112807018 -0.979412252631579 -0.987871530526316 -0.955818411578947 -0.97142515122807 -0.97553326754386 -0.970445378947368 -0.980621262631579 -0.946857485438596 -0.976467330175439
13 "WALKING" -0.346980394210526 0.141866689392982 -0.220503537026316 -0.97254492245614 -0.960899845614035 -0.948637587719298 -0.220910068015789 0.0565488771722807 -0.374633172105263 -0.376059914210526 -0.290023550315789 -0.363369948070175 -0.216812065298246 -0.35776089977193 -0.341765824491228 -0.292546377017544 -0.292546377017544 -0.131788528797719 -0.253240071964912 -0.322118379807018 -0.353299848947368 0.0921968931052632 -0.269896395250877 -0.219716159766667 0.0946741596910526 -0.406173351578947 -0.435714710526316 -0.318618506122807 -0.455333900526316 -0.438388953157895 -0.113591923723684 -0.379951835438597 -0.349285611070175
13 "WALKING_DOWNSTAIRS" -0.0681563626617021 -0.03212524665 -0.158333146191489 -0.952643084042553 -0.92854437106383 -0.893962984042553 -0.0740908045319149 -0.149027773519149 -0.31704660987234 -0.417014161553191 -0.198848161170213 -0.322774082765957 -0.463736674255319 -0.259163248340426 -0.367089485595745 -0.0156098198829787 -0.0156098198829787 -0.0433959844 -0.236762631468085 -0.27649151037234 -0.0680436217021277 -0.0924444167085106 -0.233315176510213 -0.114744976032191 -0.141775116319149 -0.356579475531915 -0.452190386808511 -0.24966032923617 -0.427008254255319 -0.210912766382979 -0.0709893839055319 -0.400560061212766 -0.343094861202128
13 "WALKING_UPSTAIRS" -0.296284597454545 0.104470773801818 -0.217210568085455 -0.946441502363636 -0.922054968727273 -0.910271096181818 -0.487325539818182 -0.323333932218182 -0.660921263636364 -0.541066687090909 -0.403572169636364 -0.211805111745455 -0.631037584 -0.678805915818182 -0.550880346909091 -0.326339622181818 -0.326339622181818 -0.451225931090909 -0.415658606181818 -0.669216383090909 -0.266081292363636 0.114656709636364 -0.184842227972182 -0.514337759454545 -0.319400410981818 -0.689235778909091 -0.562911002545455 -0.364283258727273 -0.272525011818182 -0.409065516363636 -0.491090809090909 -0.470770800363636 -0.712261499636364
14 "LAYING" -0.917501887333333 -0.909697040980392 -0.900331921686275 -0.862136937254902 -0.94877486372549 -0.90130385627451 -0.971473557058824 -0.96812761745098 -0.972431855490196 -0.957221015098039 -0.932499780588235 -0.952296965294118 -0.970274962745098 -0.968042893529412 -0.979711372941176 -0.856593119215686 -0.856593119215686 -0.966450909019608 -0.913433185882353 -0.964009921960784 -0.911972655156863 -0.905221049156863 -0.894055710980392 -0.973491388039216 -0.969113291372549 -0.97491443 -0.959740488627451 -0.929955407058824 -0.957790479803922 -0.859606047058823 -0.963607433921569 -0.917760104901961 -0.963666018039216
14 "SITTING" -0.976302248148148 -0.914935703907407 -0.922774835740741 -0.976280399444444 -0.95032266362963 -0.938415738148148 -0.980890655185185 -0.967828356296296 -0.976133383518519 -0.980829981481481 -0.962048191666667 -0.952904383518518 -0.990284240185185 -0.986911323888889 -0.982819138888889 -0.92549582962963 -0.92549582962963 -0.973343388888889 -0.947081158333333 -0.986963989814815 -0.976303056851852 -0.911591208203704 -0.917678155296296 -0.981920831111111 -0.968943674259259 -0.978180020925926 -0.981573087222222 -0.958227403148148 -0.956028807962963 -0.929193937222222 -0.972959409444444 -0.946517963703704 -0.987065177777778
14 "STANDING" -0.973268905 -0.928525725333333 -0.9222763115 -0.972005366333333 -0.965781048333333 -0.940757718 -0.978248526 -0.966362425833333 -0.970766734 -0.9610917615 -0.9462806205 -0.946589134666667 -0.969948875166667 -0.9706929555 -0.974687865833333 -0.936735577166667 -0.936735577166667 -0.970437182833333 -0.931426203833333 -0.966834217 -0.973605553666667 -0.926055903 -0.917781858666667 -0.980396601666667 -0.967830182166667 -0.973594305166667 -0.962741032833333 -0.944306864 -0.950162705166667 -0.939799869833333 -0.969677515666667 -0.934815560833333 -0.966019259166667
14 "WALKING" -0.402639098135593 -0.0536126686650847 0.0518841040022034 -0.974816884237288 -0.954455935762712 -0.947516969830508 -0.454497019661017 -0.344339569152542 -0.472791088644068 -0.60038822220339 -0.0148392604279661 -0.12609080020339 -0.571759911525424 -0.536737701694915 -0.497187687966102 -0.36380562779661 -0.36380562779661 -0.439746918474576 -0.201401930542373 -0.606103313898305 -0.395859985762712 -0.0542709972186441 0.0854892136933898 -0.484797709830508 -0.353526894237288 -0.528889535084746 -0.630082075932203 0.0832950551222034 -0.180232949016949 -0.457490009491525 -0.453426008983051 -0.265504551525424 -0.65567766220339
14 "WALKING_DOWNSTAIRS" 0.0178313402266667 0.378870491755556 0.451576075111111 -0.919098794 -0.920725940666667 -0.879565316666667 0.0129597549231111 0.192791766468889 -0.133634060621778 -0.354551638377778 0.0569902222622222 0.356198597177778 -0.537002097555556 -0.284318020488889 0.0913857550044444 0.428405922622222 0.428405922622222 0.194708838913556 -0.0665144570666667 -0.274744003577778 0.0140826092322222 0.29363389996 0.427563832371111 -0.0302396365755556 0.138737970022222 -0.244857128202222 -0.378882872733333 0.0741391154937778 0.182794696328889 0.178684580868889 0.194263424111111 -0.223927430580444 -0.356849425488889
14 "WALKING_UPSTAIRS" -0.309396717592593 0.307195533 0.609017879074074 -0.928523640925926 -0.907231431296296 -0.875450819074074 -0.368780418888889 -0.336427181240741 -0.327868814314815 -0.454283337592593 0.476518714444444 0.564875818162963 -0.646611034444444 -0.371479721296296 -0.359816626703704 -0.0197686685018519 -0.0197686685018519 -0.337086266574074 0.299975979851852 -0.485819293703704 -0.304980247962963 0.356072772037037 0.687124163703704 -0.41096787037037 -0.371572473072222 -0.391077873148148 -0.464742933888889 0.646233637037037 0.522454216314815 -0.143253889222222 -0.409847649281481 0.236659662496296 -0.564964076388889
